phase,prompt_id,family,tail,label,d_n_active_features,d_edge_density,d_mean_top50_score,d_top10_over_top50,d_layer_entropy,d_mean_error_node_weight,d_logit_gap,d_layer_stats_mean,d_layer_stats_std,d_layer_stats_median,d_layer_stats_entropy_bits,d_topk20_score_total,d_topk20_score_gini,d_density_at_0.50,d_density_at_0.60,d_density_at_0.70,d_density_at_0.80,d_density_at_0.90,d_density_at_0.95,d_density_at_0.99,d_n_edges_at_0.50,d_n_edges_at_0.60,d_n_edges_at_0.70,d_n_edges_at_0.80,d_n_edges_at_0.90,d_n_edges_at_0.95,d_n_edges_at_0.99,d_n_edges_total_at_0.50,d_n_edges_total_at_0.60,d_n_edges_total_at_0.70,d_n_edges_total_at_0.80,d_n_edges_total_at_0.90,d_n_edges_total_at_0.95,d_n_edges_total_at_0.99,d_n_kept_at_0.50,d_n_kept_at_0.60,d_n_kept_at_0.70,d_n_kept_at_0.80,d_n_kept_at_0.90,d_n_kept_at_0.95,d_n_kept_at_0.99,d_n_nodes_total_at_0.50,d_n_nodes_total_at_0.60,d_n_nodes_total_at_0.70,d_n_nodes_total_at_0.80,d_n_nodes_total_at_0.90,d_n_nodes_total_at_0.95,d_n_nodes_total_at_0.99
l1,tri_v2_273,numeric_validity,the_answer_is,true,841.0,0.005181521557225038,0.006236317263246747,0.15986507514482623,0.09387928774765175,0.004399657249450684,-4.0005570319849415,-0.25869057640809956,-0.09546040529382616,0.0,-0.016809025509369135,0.21746278344471648,0.21236699824180946,0.02840220400234822,0.010030738883661738,0.0028373388287776524,0.006885674647029161,0.005865924635236552,0.0038424548020537796,0.0015471285740836505,-9985.0,-36244.0,-90671.0,-168533.0,-233588.0,-218631.0,-132190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-186.0,-216.0,-259.0,-245.0,-191.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_274,numeric_validity,answer_colon,false,1055.0,0.006355069331196533,0.00567979979183292,0.17425714029989386,0.41693435160562675,0.00823831558227539,-2.999435087015539,-0.22887370035766885,-0.10350050343086892,0.0,-0.0021153373794389196,0.20895526284584776,0.17914847142153326,0.014054369598647198,0.0005776079641935661,0.0007391429700099872,0.008754141149002387,0.003820124999281471,0.002947270078577452,0.002379685553422356,-5412.0,-20650.0,-54984.0,-65224.0,-94566.0,-48153.0,58155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-103.0,-135.0,-155.0,-128.0,-91.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_275,numeric_validity,answer_colon,false,661.0,0.005876441097067864,0.005359606380807236,0.05116269458089118,0.08309374983246576,0.0008174777030944824,-2.565031876882532,-0.14563867552313248,-0.0024808274427927657,0.0,-0.006157890807107158,0.2118209758773446,0.039340973813857816,0.03378913301311992,0.006625785922512645,0.007660777135048452,0.007642063031314067,0.003777986194365174,0.00265872553026969,0.0026569676449765267,-1720.0,-8895.0,-14221.0,-12588.0,-9612.0,47678.0,124269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-62.0,-64.0,-68.0,-55.0,-24.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_276,numeric_validity,the_answer_is,true,696.0,-0.00010506215321678947,0.005910385418501392,0.17225311393380194,0.16998237694683693,0.00760263204574585,-2.5046772527083068,-0.33555273018419207,-0.16722270499274483,0.0,-0.02251645688972914,0.20327690475460258,0.2460419333734349,0.02640497918967702,0.002910132358595219,0.00026183113763250665,0.0008648092663892382,-0.0011339565630380244,-0.0011533214587004792,-0.001876642705039705,-10511.0,-40016.0,-95608.0,-192390.0,-329503.0,-342105.0,-297737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,-193.0,-221.0,-244.0,-209.0,-154.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_277,numeric_validity,the_answer_is,false,614.0,-0.00029327157679745475,0.005417895456848783,0.15644349269875585,0.17958685648808181,0.012869656085968018,-1.2518733632467995,-0.29214450410769466,-0.07560021268575756,0.0,-0.018839410977668614,0.18773006331321085,0.21724871978450935,0.017251722810488007,0.0021941146366009356,0.003146976870404189,0.00048644836488762055,-0.0012528404132684245,-0.0003734257578862643,1.6412895373768555e-05,-7975.0,-31052.0,-77957.0,-162262.0,-290608.0,-263720.0,-148965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,-149.0,-188.0,-204.0,-184.0,-132.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_278,numeric_validity,answer_colon,false,1224.0,0.0035135818017559273,0.005800057937740348,0.20308984126984475,0.42545084008618694,0.021234512329101562,-3.0623959475790423,-0.2479851861704283,-0.09935620457668293,0.0,-0.0016993961591120765,0.21100871864473447,0.1962507802624264,0.016285581599980448,0.0031695254116456406,0.00424911892905061,0.005078798598934509,0.0025687390907717933,0.002477804203589229,0.002925843466096062,-5201.0,-19854.0,-46794.0,-65680.0,-71036.0,-12845.0,102828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,-104.0,-127.0,-126.0,-92.0,-62.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_279,numeric_validity,answer_colon,false,950.0,0.006686114586960321,0.005751582263037562,0.09652053839009167,0.07350046074414696,-0.003259986639022827,-3.5645304066087213,-0.1682958116770692,-0.04849532718693261,0.0,-0.01186106051800806,0.22259134973865002,0.06898235050131635,0.02333115933790869,0.005009924803221821,0.002747962210623428,0.009179335406699712,0.007281210355060047,0.0065597083417604785,0.006108960749598047,-5002.0,-20781.0,-56658.0,-70340.0,-28981.0,89744.0,260137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-111.0,-141.0,-159.0,-127.0,-88.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_280,numeric_validity,answer_colon,false,733.0,0.0048748609385441954,0.00545546779409051,0.03733827936367817,0.06072243732930538,0.004386931657791138,-1.6875062857986138,-0.11038350383599216,0.05594728379188929,0.0,-0.001780985187498807,0.21521070972085,0.024320353679617546,0.033548929768142555,0.00570010487959835,0.004823094501250708,0.00648108019594712,0.0025335987822918404,0.0013852559169674206,0.001073110305323921,-2152.0,-10343.0,-23867.0,-35660.0,-70481.0,-60826.0,4082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,-68.0,-77.0,-90.0,-82.0,-58.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_281,numeric_validity,the_answer_is,true,450.0,-0.005710220817878822,0.007534064875799231,0.0913493970285823,-0.07158828823475138,0.011265367269515991,3.380163207637042,-0.32093570708703645,-0.11262763328464231,0.0,-0.019650741181979292,0.2816934899237822,0.07461210959449083,0.027515341908662977,-0.006061979913912885,-0.009568716210931638,-0.005120436590200339,-0.003107332124583778,-0.00019008384728527727,0.0018522045080860416,-6554.0,-30880.0,-80679.0,-145539.0,-178039.0,-100524.0,61371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,-145.0,-166.0,-156.0,-87.0,-52.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_282,numeric_validity,the_answer_is,true,771.0,-0.0015189110475331696,0.005062874079303584,0.18227012923005698,-0.08415596813313453,0.0069284141063690186,1.8768090197547922,-0.304849640184349,-0.15959757153660625,0.0,-0.017476049631745205,0.18265529343079834,0.21535624963187533,0.0016217167914527597,-0.013537281808182006,-0.002326447887960631,-0.0007546054170799454,-9.89407213103366e-05,-0.0008886849455714829,-0.001373657430244729,-12095.0,-44322.0,-89878.0,-187418.0,-291185.0,-322142.0,-252490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,-164.0,-188.0,-221.0,-195.0,-147.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_283,numeric_validity,answer_colon,true,732.0,-0.007779267376045312,0.004943273967364803,0.009502021149992324,-0.008641321964176107,-0.001450270414352417,-1.6224532805318153,-0.15301411252421815,-0.025111074086344054,0.0,-0.009312546742402894,0.18716495227999985,0.031472274159817626,0.0036667645672016913,-0.015558907373290715,-0.012136309032241943,-0.008171716112222754,-0.004559294706885514,-0.0017457604050113984,0.002777010905322702,-1361.0,-7145.0,-6433.0,28659.0,151994.0,277118.0,320477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-12.0,29.0,101.0,180.0,194.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_284,numeric_validity,the_answer_is,true,486.0,-0.0053995990612529104,0.006382596018665936,0.0646061240830404,0.03167611391096603,0.002345174551010132,-2.870136568945261,-0.2827549899051096,-0.08027692319632962,0.0,-0.013280493339588695,0.23210149476653896,0.0918663728934152,0.019474341407123008,-0.005474596029819867,-0.008134074600811586,-0.005052611808775059,-0.0009508281237093075,0.0010916851855929666,0.003823615923125301,-4181.0,-19995.0,-44465.0,-51546.0,18416.0,105984.0,231896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-89.0,-76.0,-29.0,27.0,36.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_001,numeric_validity,answer_colon,false,-202.0,-0.0028956011789221525,0.005300479442812502,0.14972100850112718,0.40596538679281036,0.03856191039085388,-1.6916453122865174,-0.19470221583691938,-0.08281958118841537,0.0,-0.0037329180211882473,0.19357650011079386,0.16698510630530472,0.022696882411460395,-0.010821163805972311,-0.003345443496545003,-0.0011824696583536687,-0.0032382029305587923,-0.0040868649878604,-0.0046772411215256215,-7287.0,-33958.0,-98334.0,-222177.0,-419291.0,-481650.0,-408948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.0,-162.0,-234.0,-287.0,-263.0,-181.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_002,numeric_validity,answer_colon,true,87.0,0.0012955156618352504,0.0067837913305265835,0.017401357783110694,0.146007985892608,0.004904568195343018,0.2550841172075271,-0.018504817611047386,0.06385844174713107,0.0,0.010791592591019139,0.2587019085767679,0.0017496610325707374,0.046769741481699934,0.007650108438858022,0.0056061652496430525,0.0032840439953650546,-6.5399949583822e-05,0.0009640408082300378,0.0003657996326321966,-3808.0,-19698.0,-52245.0,-112975.0,-187243.0,-102044.0,9373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-126.0,-157.0,-175.0,-135.0,-74.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_003,numeric_validity,true_or_false,false,-368.0,-0.015324979461848506,0.0037953380579892836,0.16958149598202577,-0.0988152049470199,0.025473982095718384,-1.7503494115205234,-0.20935639592406652,-0.08287533414589898,0.0,-0.015767012124166868,0.13291030891195987,0.278377479274877,-0.04025215271775506,-0.02823285730408559,-0.023536635092151925,-0.0163597638561247,-0.013887002218517158,-0.010783379748284111,-0.009216664451720202,-10652.0,-32430.0,-87213.0,-174951.0,-378157.0,-474560.0,-592091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-55.0,-56.0,-41.0,-10.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_004,numeric_validity,true_or_false,true,-420.0,-0.014625077170372439,0.004183658231049776,0.16913796488498267,0.08434011161995292,0.025319933891296387,-1.9944597972386133,-0.21650208581641905,-0.06793097804631465,-1.0,-0.009143906712395733,0.1448141697801475,0.26236079661926354,-0.0370067361618186,-0.02423000814186252,-0.018449159843267143,-0.014507658114084138,-0.012559589585741077,-0.0116619945695908,-0.010553980912521715,-13326.0,-40829.0,-101677.0,-224335.0,-431464.0,-592827.0,-703857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-108.0,-128.0,-130.0,-81.0,-44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_005,numeric_validity,true_or_false,false,279.0,-0.018787551710340314,0.0036918940209397988,0.16657389954927604,-0.151557879614991,0.020357072353363037,-2.3745265386306613,0.006269792167152843,0.06716092170944865,0.0,0.003442336819461822,0.1297881213558867,0.2653387729240585,-0.04280349430300576,-0.03611915107807245,-0.022949683070256355,-0.02079401586830565,-0.017368829839853522,-0.015219303979064708,-0.013532615919377183,-10626.0,-36123.0,-76765.0,-189717.0,-396127.0,-582126.0,-830635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-48.0,-41.0,-24.0,24.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_006,numeric_validity,answer_colon,true,19.0,0.004218438073297054,0.006325025701662526,0.05778041143099333,0.17171160840333233,0.003566950559616089,3.250732209640339,-0.11603900482595897,-0.011004388749692673,0.0,0.0025906103650470413,0.23414398403838277,0.03072012959880671,0.047017077372252414,0.012736054297840915,0.0071932679748091255,0.0057351043736106055,0.0012974548119878415,0.0005627337686588962,0.0012605598673124108,-3129.0,-15420.0,-43640.0,-105170.0,-212110.0,-191745.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-108.0,-142.0,-190.0,-174.0,-116.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_007,numeric_validity,true_or_false,false,-400.0,-0.015156147966386216,0.003790810029840941,0.15536002407104027,-0.13554051544125656,0.023824959993362427,-2.3743531317631317,-0.2637768920877992,-0.1243195215459112,-1.0,-0.022469690480061644,0.12895102714537643,0.2518708416246175,-0.03834561647144574,-0.029069483360939452,-0.022278025573257587,-0.015818043826925893,-0.01402510007158339,-0.012328777625388199,-0.012066818944753588,-11111.0,-35887.0,-86865.0,-173727.0,-364889.0,-510667.0,-786814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-63.0,-60.0,-45.0,-1.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_008,numeric_validity,the_answer_is,false,-206.0,-0.012033607246078368,0.0062052438897808315,0.10118675401588517,0.10648944469603272,0.01626160740852356,-1.4981375192670767,-0.18964761760292959,-0.06361905089453934,0.0,-0.005374600417453301,0.22315251387044555,0.12801252154003928,0.009652458471574421,-0.009658185062924485,-0.011125713378396213,-0.011717182875192855,-0.007161568659659168,-0.005742035176385718,-0.0052371147308258315,-10576.0,-40436.0,-107853.0,-255361.0,-419577.0,-466734.0,-422891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.0,-188.0,-227.0,-253.0,-207.0,-141.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_009,numeric_open,answer_colon,true,19.0,-0.0035339690525216516,-1.3358658839957016e-06,0.04802180439720782,-0.435918091436752,-0.007729142904281616,-5.815970658626402,-0.09563814862443643,-0.0018787837720397604,-1.0,0.0049066521101570615,-3.5414555369595035e-05,0.014575459559216408,0.004632695653666308,-0.0045052315766741236,-0.008536713845949978,-0.0031478083895674913,-0.0004917878916639584,0.0015870117776783932,0.004249830944228983,-1728.0,-547.0,3824.0,71448.0,197704.0,286228.0,392722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,11.0,56.0,111.0,141.0,113.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_010,numeric_open,answer_colon,true,-120.0,-0.0036599540560129373,-4.614242510116995e-06,0.08209078259915797,-0.3165529264114131,-0.005555331707000732,-7.41697868987417,-0.12713737800441116,-0.012071814095060418,-1.0,0.0028785425113930785,-0.0001218158207301201,0.04357682471854782,0.019014242519184377,-0.004269799167908261,-0.007602834115718687,-0.002974707728025272,0.000597457718069766,0.0022721673655075603,0.005859387535808086,-2787.0,-11790.0,-20063.0,29539.0,183065.0,300680.0,525554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-34.0,1.0,65.0,118.0,110.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_011,numeric_validity,true_or_false,true,-321.0,-0.015529081116989168,0.003794973185140407,0.18845139037604808,-0.2041880721234124,0.025600731372833252,-1.7482743561366592,-0.18529876840616843,-0.04522098823176002,-1.0,-0.016193676486948583,0.13224330412958807,0.30629179344135415,-0.03543114485250984,-0.031070348478133197,-0.020886489504759326,-0.01653653550203077,-0.012282962068524611,-0.009676524970942513,-0.009080019651932558,-11319.0,-37922.0,-90247.0,-207338.0,-391402.0,-472972.0,-608112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,-75.0,-85.0,-85.0,-51.0,-20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_012,geometry_claim,answer_colon,true,1.0,-0.01601380884889554,0.00663789278594777,0.09650946706821484,0.23365649003731237,0.00011038780212402344,3.3134960410675203,-0.0616537240602959,-0.015859915644424127,0.0,0.004323900790354607,0.2505061303381808,0.09761408412887623,0.015255663139978476,-0.019798058300295296,-0.01655874471481833,-0.016268299532143593,-0.00902538764888125,-0.005539589570838777,-0.0017483563699965121,-4166.0,-20010.0,-41291.0,-79903.0,-22236.0,65065.0,16766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-49.0,-25.0,33.0,129.0,163.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_013,geometry_claim,the_answer_is,true,-99.0,-0.009766179193113608,0.007214852069155313,0.13135785090402147,0.2641276135133781,0.016314655542373657,2.2467519294761,-0.16039902171927878,-0.0788871401039195,0.0,-0.00219864721140528,0.2664915898494655,0.15183287351569613,0.02041501940108506,0.0029483881794190037,-0.0034591065536087318,-0.010031100301339413,-0.008740700324083278,-0.008316780451234407,-0.006297899222655931,-9570.0,-34711.0,-87039.0,-181744.0,-278018.0,-357457.0,-412063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,-171.0,-198.0,-166.0,-76.0,-21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_014,numeric_validity,answer_colon,true,3.0,0.0006190017009459481,0.0056838514504488555,0.015136204316428259,0.143604264246751,0.0060721635818481445,2.251538864638449,-0.15648991490549236,-0.02872574688828955,0.0,-0.012868156270660513,0.2155295480042696,0.005452259258752201,0.031169415681850388,0.015666132477427402,0.008204643126903666,0.0011644976890427816,0.0016161639720337906,-0.00046184993587788936,-0.00039218868731391576,-1989.0,-8041.0,-32314.0,-99734.0,-123060.0,-139916.0,-67734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-73.0,-117.0,-150.0,-119.0,-70.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_015,geometry_claim,answer_colon,true,92.0,-0.013929951615487504,0.006858402277575806,0.09602482712847338,0.24895290426883765,0.003108769655227661,3.55827266283641,-0.07903203127356129,-0.029317997414289643,0.0,0.0009059607934718272,0.25990901893237606,0.09502953932337094,0.01839482953918653,-0.01853931910487086,-0.01757552114245095,-0.013459977289130481,-0.008451347082132521,-0.005256702787247158,-0.0014378080057432518,-4656.0,-22446.0,-49272.0,-72014.0,-4523.0,59547.0,26529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-60.0,-38.0,21.0,134.0,153.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_016,numeric_validity,true_or_false,true,48.0,-0.014040884893256722,0.003732858673956798,0.1651914120428123,-0.03050942975816362,0.022920817136764526,-2.130154355502288,-0.11249440750757955,-0.030161298572496165,0.0,-0.007920521495726085,0.12733653619397955,0.27231621112937887,-0.03424295951368597,-0.022086685108758414,-0.019335614580306554,-0.014924173839874072,-0.011732973512362133,-0.011171848137007862,-0.009644133022232132,-11515.0,-32577.0,-86036.0,-174617.0,-331110.0,-497712.0,-632448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-76.0,-82.0,-64.0,-27.0,-7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_017,numeric_validity,true_or_false,true,52.0,-0.014619991842070523,0.003681540718152974,0.1663113035621271,0.03107482671781847,0.018043041229248047,-2.24744559846162,-0.16539896322648495,-0.07272574067491533,-1.0,-0.013033508289336915,0.12557169006140612,0.2702929290743638,-0.03967589055087872,-0.026370491445863106,-0.01662891440448741,-0.015710429464179665,-0.011731941587941691,-0.011034690670978536,-0.00996437741916431,-11498.0,-33755.0,-79277.0,-191589.0,-344574.0,-502195.0,-652263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-70.0,-84.0,-78.0,-37.0,-13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_018,numeric_validity,answer_colon,false,74.0,-0.0031601316829049514,0.005019910410046577,0.16241163389673735,0.3635155181127008,0.022798895835876465,-2.562940373685559,-0.17247193084628698,-0.06765680626257176,0.0,-0.013532279456258678,0.1807895012316294,0.19222710866154744,0.019717037797132547,-0.013305737006217982,-0.0015858302433018057,-0.0018337985070536744,-0.002729330702799626,-0.003922141535228685,-0.0042287575501326335,-7183.0,-33193.0,-88913.0,-206299.0,-376978.0,-453776.0,-365771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.0,-153.0,-216.0,-263.0,-242.0,-171.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_019,numeric_validity,the_answer_is,false,-386.0,-0.01300220095787831,0.004953260027541546,0.11009932700062536,0.24847032787750356,0.02012452483177185,-0.9975469457408606,-0.21905441522027402,-0.08858219190374061,0.0,-0.005419180273219304,0.16924575581288082,0.13602580916915888,0.002003052245003356,-0.011015189342782117,-0.018056799382188543,-0.01289061982521375,-0.010882424307547739,-0.009200659684543672,-0.007741959975181012,-11044.0,-42522.0,-123268.0,-259681.0,-483768.0,-572340.0,-572831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.0,-182.0,-226.0,-241.0,-194.0,-126.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_020,numeric_validity,true_or_false,false,119.0,-0.01257020353183498,0.003785621902898129,0.16452315689903063,-0.06282781665135406,0.020549744367599487,-2.250004627718921,-0.09800011793929642,-0.03259877839893299,0.0,-0.006735675479768943,0.12923455031886988,0.2692997296437253,-0.03535418315925418,-0.021806267538972968,-0.018109139224480597,-0.013258267246363475,-0.009715906962282084,-0.009830699686135591,-0.008427000811058821,-11646.0,-32846.0,-85952.0,-170429.0,-296915.0,-446653.0,-544193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-78.0,-89.0,-75.0,-38.0,-11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_021,numeric_validity,true_or_false,true,-267.0,-0.013572792380790663,0.004159308217513172,0.17008276144797313,0.0076192280920439615,0.024978339672088623,-2.1222288161874756,-0.1656246188685433,-0.053015539563508796,-1.0,-0.0057934162744803785,0.14366303214774234,0.2675943692507028,-0.03298347091171283,-0.02175597428511522,-0.015965846773675074,-0.013459695334062938,-0.012775667358049303,-0.01123338237189983,-0.01115777941230936,-12909.0,-40057.0,-99527.0,-225703.0,-462996.0,-607616.0,-763620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,-115.0,-138.0,-144.0,-100.0,-62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_022,numeric_validity,true_or_false,true,-256.0,-0.01513663636869686,0.003781333728238678,0.18109641331805326,-0.1985903115206904,0.022103071212768555,-1.6220566388695299,-0.2326954698492809,-0.09558051024703129,-1.0,-0.020562590003360803,0.1313587311842639,0.2914017031118934,-0.038511987812385684,-0.0289760429212291,-0.019999637770042572,-0.015867322363268738,-0.011573723000559366,-0.008780292227487774,-0.00801790150837045,-11944.0,-36770.0,-87758.0,-194359.0,-374004.0,-444791.0,-548234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-77.0,-86.0,-78.0,-54.0,-28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_023,geometry_claim,answer_colon,false,50.0,-0.007179645989056932,0.005433685812749899,0.08613936605434036,0.18702971070467544,0.0018725097179412842,-0.2491190376968555,-0.1293656167979247,-0.11066889225304521,0.0,-0.01179315262004721,0.2100112113985233,0.08593055647090014,0.008676444183941007,-0.01307963949234861,-0.007603727231031809,-0.006006456685161393,-0.004113313822507181,-0.0018224106951613972,-0.001254001965398821,-6327.0,-27340.0,-63051.0,-97354.0,-92163.0,-30585.0,-29684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-87.0,-104.0,-69.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2,tri_v2_024,numeric_open,answer_colon,true,105.0,-0.005283088680583678,-2.0862410299127277e-06,0.10336523126677533,-0.33195217044879666,-0.0037727057933807373,-5.78879914263509,-0.06717351225170454,0.029304633369195088,-1.0,0.0061921140298117905,-5.382820504973296e-05,0.08338779746729713,0.012081302587008513,-0.005710534682551838,-0.008950621250823326,-0.00458064017983395,-0.0012995915453537232,0.0009017379251707314,0.0032899629813518405,-4734.0,-17436.0,-36850.0,-10834.0,116625.0,231707.0,333990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,-51.0,-24.0,34.0,104.0,104.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
